"STRNO","STRDIR","STRNAME","STRTYPE","SUITE_NUM","BUS_NAME","OWNER1","OWNER2","AREA_CODE","PHONE_NUM","WARD","MAIL_ADDR","MAIL_CITY","MAIL_ZIP","INACTIV","INACDT","OWNER_TYPE","CORP_NAME","TITLE1","TITLE2","BUS_TYPE","NAICS","CLV_MJBL","HEN_MJBL","NLV_MJBL","CC_MJBL","CAT_DESC","STATUS","BUS_ADDRESS","ZIP","LIC_NUM"
"12","E","OGDEN","AV","","WESTERN UNION FINANCIAL SERVIC","BATTISTA, GUY","","720","3321000","5","12500 E BELFORD AV M212A","ENGLEWOOD CO","801120000","","0","C","WESTERN UNION FINANCIAL SERVIC","PRESIDENT","","WIRE TRANSFER SVC","522320","","","","","WIRE SVC","ACTIVE","12 E OGDEN AV","80112","W10  248D144186"
"12","E","OGDEN","AV","","ETHEL'S CHOCOLATE LOUNGE","SCHIEGG, BRIAN","","0","4588864","5","1 SUNSET WY","HENDERSON NV","890142309","P","20121018","C","MARS RETAIL GROUP INC","VICE PRES","","CANDY SALES","4452","","","","","FOOD SPECIALTY STORE","PENDING","12 E OGDEN AV","89014","F50  1333 22656"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","0","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR","SVP/SECY","","453991","","","","","TOBACCO DEALER-RETAIL","ACTIVE","12 E OGDEN AV","89101","C05  137B   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","","","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO INC","","","CONV HALL GAMING TAX","921130","","","","","CONV HALL GAMING TAX","ACTIVE","12 E OGDEN AV","89101","C30   328   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO INC","DIR/PRES","SVPSEC/GC","NON RESTRICTED GAMIN","721120","","","","","GAMING NONRESTRICTED","ACTIVE","12 E OGDEN AV","89101","G08    34   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891010000","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","SMALL GAME ROOM","713120","","","","","SMALL GAME ROOM","ACTIVE","12 E OGDEN AV","89101","G09    7F   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","20120829","C","CALIFORNIA HOTEL & CASINO A NV","DIR","SVP/SECY","HOTEL","721120","","","","","RESORT HOTEL 200+ RMS","ACTIVE","12 E OGDEN AV","89101","H06    73   457"
"22","","FREMONT","ST","","GIRLS OF GLITTER GULCH","BURNSTINE, STEVEN J","ROUTON, THOMAS B","702","3857474","5","111 N 1ST ST","LAS VEGAS NV","891010000","","0","C","GRANITE GAMING GROUP II LLC","MMBR 100%","KEY EMP","","921130","","","","","CONV HALL GAMING TAX","ACTIVE","22 FREMONT ST","89101","C20 24167   230"
"22","","FREMONT","ST","","GIRLS OF GLITTER GULCH","BURNSTINE, STEVEN J","ROUTON, THOMAS B","702","3857474","5","111 N 1ST ST","LAS VEGAS NV","891010000","","0","C","GRANITE GAMING GROUP II LLC","MMBR 100%","KEY EMP","RESTRICTED GAMING","713290","","","","","GAMING RESTRICTED","ACTIVE","22 FREMONT ST","89101","G01 24134   230"
"38","N","LAMB","BL","","PUBLIC STORAGE INC","HUGHES, B WAYNE","LENKIN, HARVEY","0","4388833","3","38 N LAMB BL","LAS VEGAS NV","891100000","","0","C","PUBLIC STORAGE INC","COB","PRES","MINI STORAGE RENTALS","493110","","","","","WAREHOUSE OR STORAGE","ACTIVE","38 N LAMB BL","89110","W07   38L 67947"
"38","N","LAMB","BL","","P S ORANGECO INC","GERICK, OBREN","HUGHES, WAYNE B","0","4388374","3","4300 BOULDER HW","LAS VEGAS NV","891210000","","20080715","C","P S ORANGECO INC","VP","CEO","RETAIL BOXES/LOCKS","999999","","","","","GENERAL SALES","ACTIVE","38 N LAMB BL","89121","G50 53584 68090"
"38","W","MAYFLOWER","AV","","VISION CONTROL ASSOCIATES OF N","MUSCARELLA-PREMETZ, DEBORAH","PREMETZ, RANDY","0","2220877","0","38 W MAYFLOWER AV","NORTH LAS VEGAS NV","890300000","O","20120828","C","VISION CONTROL ASSOCIATES OF N","PRES 51%","VP 49%","CONTRACTOR","23000","P","","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","38 W MAYFLOWER AV","89030","C25 40855148485"
"38","W","MAYFLOWER","AV","","VISION CONTROL ASSOCIATES OF N","","","702","2220877","0","38 W MAYFLOWER AVE","NORTH LAS VEGAS NV","890300000","","20131031","","","","","LOW VOLTAGE CONTRACT","0","S","S","P","S","CONTRACTOR (MJBL)","ACTIVE","38 W MAYFLOWER AV","89030","C25999995999999"
"39","","LOCUSTWOOD","ST","","LLANAS LEON DORA O","LLANAS LEON, DORA O","","702","6570180","3","39 LOCUSTWOOD ST","LAS VEGAS NV","891100000","O","20110830","S","","OWNER 100%","","CLEANING SERVICES","561720","","","","","INDOOR/OUTDOOR MAINT REP","OUT OF BUSINESS","39 LOCUSTWOOD ST","89110","R60 19764144603"
"39","","PALISADE","AV","","A JIZZLE MOBILE DETAIL WASH","JORDAN, ANTIONE","","0","2876511","3","39 PALISADE AV","LAS VEGAS NV","891100000","O","20110831","S","","OWNER","","MOBILE CAR WASH","811192","","","","","CAR WASH","OUT OF BUSINESS","39 PALISADE AV","89110","C02  386B126574"
"39","","RATTLESNAKE GRASS","CT","","PENNY ELECTRIC LLC","PENNY, DAVID C","PENNY, BRITTANY","0","2796040","0","P O BOX 531164","HENDERSON NV","890530000","O","20120625","C","PENNY ELECTRIC LLC","MGR 50%","MGR 50%","CONTRACTOR","23000","P","S","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","39 RATTLESNAKE GRASS CT","89053","C25 23905149418"
"39","W","OWENS","AV","","SALVATION ARMY W A R P","SULLIVAN, JIM","ADKINS, MEL","0","8704430","0","P O BOX 28369","LAS VEGAS NV","891260000","","0","C","SALVATION ARMY","","","RESIDENT REHAB FACIL","453310","","","","","NON-PROFIT THRIFT STORE","ACTIVE","39 W OWENS AV","89126","N36   18J 77543"
"70","E","HORIZON RIDGE","PK","100","HORIZON VILLAGE APPRAISAL","RIGDON, GLENN","","0","5686699","0","745 DESCARTES AV","HENDERSON NV","890020000","E","20130501","S","","100%","","PROPERTY APPRAISER","531320","","","","","PROFESSIONAL SERVICES","EXPIRED","70 E HORIZON RIDGE PK","89002","P50  1043158623"
"70","E","HORIZON RIDGE","PK","100","HORIZON VILLAGE REALTY & APPRA","RIGDON, GLENN","","0","5686699","0","70 E HORIZON RIDGE PK 100","HENDERSON NV","890020000","O","20100406","C","HORIZON REALTY SERVICES INC","PRES 100%","","R/E APPRAISALS","531320","","","","","PROFESSIONAL SERVICES","OUT OF BUSINESS","70 E HORIZON RIDGE PK","89002","P50 11083145607"
"70","E","HORIZON RIDGE","PK","140","AMERICAN SIGN LANGUAGE COMMUNI","SCOTT, CRYSTINA","","0","4639269","0","PO BOX 91119","HENDERSON NV","890090000","","0","C","AMERICAN SIGN LANGUAGE COMMUNI","PRES 100%","","INTERPRETING SERVICE","561439","","","","","BUSINESS SUPPORT SVC","ACTIVE","70 E HORIZON RIDGE PK","89009","B20 1835B102995"
"71","","PINON","RD","","CARLSON MICHELE A","CARLSON, MICHELE A","","0","2814167","0","71 PINON RD","LAS VEGAS NV","891240000","O","20130304","S","","100%","","MASSAGE THERAPIST","621399","","","","","IND MASSAGE THERAPIST","OUT OF BUSINESS","71 PINON RD","89124","M12  6193100058"
"71","","SPECTRUM","BL","","TEAM ONE LABOR SOURCE LLC","GROFF, LAURA","","678","3547101","3","980 COBB PLACE BL 160","KENNESAW GA","301440000","","0","C","TEAM ONE LABOR SOURCE LLC","MEMBER 100","","CONTRACT LABOR SVCE","561320","","","","","CONTRACT LABOR SERVICE","ACTIVE","71 SPECTRUM BL","30144","C19  431A148942"
"71","N","NELLIS","BL","","K F C","AHMED, TANWEER","","281","5695640","3","17154 BUTTE CREEK RD 200","HOUSTON TX","770900000","","0","C","WTS INVESTMENTS LLC","MEMBER","","FAST FOOD","722110","","","","","FOOD CATERER","ACTIVE","71 N NELLIS BL","77090","R10  6686 71083"
"71","W","UTAH","AV","","FIL AM DENTAL LAB","PAEZ, LYLA","PAEZ, REYNALDO","0","3826455","3","71 W UTAH AV","LAS VEGAS NV","891020000","C","20120131","S","","OWNER","OWNER","DENTAL LABORATORY","339116","","","","","LAB OR CLINIC (IWS)","IN COLLECTIONS","71 W UTAH AV","89102","C55  2893 12465"
"71","W","UTAH","AV","","PERSONAL SECURITY & FIREARMS","MALONEY, PATRICK T","DESILETS, MICHAEL","702","3677238","3","P O BOX 571361","LAS VEGAS NV","891570000","","0","C","PERSONAL SECURITY & FIREARMS","OWNER 50%","OWNER 50%","SECURITY TRAINING","611620","","","","","INSTRUCTION SERVICES","ACTIVE","71 W UTAH AV","89157","I50  6562155720"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/KEY","","722410","","","","","TAVERN","ACTIVE","12 E OGDEN AV","89101","L16   634   457"
"12","E","OGDEN","AV","","MARKET STREET CAFE","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","RESTAURANT","722511","","","","","RESTAURANT GT 45","ACTIVE","12 E OGDEN AV","89101","R09   936 14125"
"12","E","OGDEN","AV","","REDWOOD BAR & GRILL THE","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","RESTAURANT","722511","","","","","RESTAURANT GT 45","ACTIVE","12 E OGDEN AV","89101","R09 10654 14125"
"12","E","OGDEN","AV","","PASTA PIRATE","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","RESTAURANT","722511","","","","","RESTAURANT GT 45","ACTIVE","12 E OGDEN AV","89101","R09 10664 14125"
"12","E","OGDEN","AV","","LAPPERTS ICE CREAM","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","RESTAURANT","722110","","","","","FOOD CATERER","ACTIVE","12 E OGDEN AV","89101","R10  7424 14125"
"12","E","OGDEN","AV","","CAL CLUB","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","12 E OGDEN AV","LAS VEGAS NV","891012943","","20081216","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","RESTAURANT","722110","","","","","FOOD CATERER","ACTIVE","12 E OGDEN AV","89101","R10  7434 14125"
"12","E","OGDEN","AV","","VEGAS 808 INC","SHIRAI, CLYDE M","","702","3888855","5","P O BOX 232290","LAS VEGAS NV","891050000","","0","C","VEGAS 808 INC","PRES 100%","","BEEF JERKY & NUTS","4452","","","","","FOOD SPECIALTY STORE","ACTIVE","12 E OGDEN AV","89105","F50  1495108034"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","702","3882615","5","P O BOX 630","LAS VEGAS NV","891250630","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR","SVP/SECY","AMUSEMENT MACHINES","713120","","","","","COIN AMUSEMENT PER MACH","ACTIVE","12 E OGDEN AV","89125","C08  7842   457"
"22","","INDIAN RUN","WY","","BLACKBOOK 702 LLC","RHODES, GLYNDA","","0","7365042","0","7345 S DURANGO DR 107 299","LAS VEGAS NV","891130000","","0","C","BLACKBOOK 702 LLC","MGR/CEO","","EMPLOYMENT AGENCY","561311","","","","","EMPLOYMENT AGENCY","ACTIVE","22 INDIAN RUN WY","89113","E01  383C141328"
"22","","INDIAN RUN","WY","","BLACKBOOK 702 LLC","RHODES, GLYNDA ANN","","0","7365042","0","7345 S DURANGO DR 107 299","LAS VEGAS NV","891130000","","0","C","BLACKBOOK 702 LLC","OWNER 100%","","EVENT PROMOTER","541643","","","","","MGMT/MKT SVC","ACTIVE","22 INDIAN RUN WY","89113","M18 5586H141328"
"22","","QUIET DESERT","LN","","SBERNA MATERIAL TRANSPORT INC","SBERNA, CHARLES J","SBERNA, NICOLA L","702","8961677","0","7435 S EASTERN AV A 5 437","LAS VEGAS NV","891230000","O","20110602","S","SBERNA MATERIAL TRANSPORT INC","PRES","SEC","MERCHANDISE BROKER","425120","","","","","MERCHANDISE BROKER","OUT OF BUSINESS","22 QUIET DESERT LN","89123","M21  482A 81458"
"23","","BLUE CAVERN","ST","","GREEN PHILOSOPHY THE","LLOVET, RAMON E","SALCEDO, CARMEN","0","3309542","0","23 BLUE CAVERN ST","HENDERSON NV","890120000","O","20120409","C","THE GREEN PHILOSOPHY LLC","MANAGER","MANAGER","CLEANING SERVICE","561720","","","","","INDOOR/OUTDOOR MAINT REP","OUT OF BUSINESS","23 BLUE CAVERN ST","89012","R60 26043153659"
"23","","FREMONT","ST","","ABC STORES","KOSASA, PAUL J","PAI, VERNON","702","3803098","3","766 POHUKAINA ST","HONOLULU HI","968130000","","0","C","MNSNV LLC","PRES","VP","TOBACCO PRODUCTS","453991","","","","","TOBACCO DEALER-RETAIL","ACTIVE","23 FREMONT ST","96813","C05 2140J100413"
"23","","FREMONT","ST","","ABC STORES","KOSASA, PAUL J","PAI, VERNON","702","3803098","3","766 POHUKAINA ST","HONOLULU HI","968130000","","0","C","MNSNV LLC","PRES","VP","CONVENIENCE STORE","445120","","","","","CONVENIENCE STORE","ACTIVE","23 FREMONT ST","96813","C15  2844100413"
"23","","FREMONT","ST","","ABC STORES","KOSASA, PAUL JAMES","KOSASA, MINNIE","0","3803098","3","766 POHUKAINA ST","HONOLULU HI","968130000","","0","C","MNSNV LLC","D/P/CEO","D/T/VC","PACKAGE ALCOHOL","445310","","","","","PACKAGE","ACTIVE","23 FREMONT ST","96813","L15  1244  1001"
"23","N","MOJAVE","RD","C","C & H ENTERPRISES","HOUSTON, D ZANE","","0","3830684","3","23 N MOJAVE RD C","LAS VEGAS NV","891014889","","20110425","S","","OWNER","","JEWELRY","44831","","","","","GENERAL SALES","ACTIVE","23 N MOJAVE RD","89101","G50 48084 22713"
"40","","IMPOSING KNOLL","AV","","ELITE TACTICAL SECURITY SOLUTI","DIAZ, RICHARD","","0","3313382","0","34 E HORIZON RIDGE PK 110 104","HENDERSON NV","890020000","","0","C","ELITE TACTICAL SECURITY SOLUTI","OWNER","","PERSONAL SECURITY","561611","","","","","PROFESSIONAL SERVICES","ACTIVE","40 IMPOSING KNOLL AV","89002","P50   452158560"
"40","N","MOJAVE","RD","","DISTINCTIVE MARBLE INC","SKLAR, DAVID","BLACK, PHILLIP K","909","8022381","3","40 N MOJAVE RD","LAS VEGAS NV","891010000","O","20121106","C","DISTINCTIVE MARBLE INC","OWNER 100%","PRES","CONTRACTOR","23000","P","","","","CONTRACTOR IN CLV","OUT OF BUSINESS","40 N MOJAVE RD","89101","C11 2943B 38941"
"40","N","MOJAVE","RD","","OFFICE FURNITURE USA","MARRS, TRACE","","702","4576387","3","40 N MOJAVE RD","LAS VEGAS NV","891010000","","0","C","MARRCOR INC","PRES 100%","","OFC EQUIP SALES/RENT","4421","","","","","GENERAL SALES","ACTIVE","40 N MOJAVE RD","89101","G50  1574 87942"
"40","N","MOJAVE","RD","","OFFICE PLUS OF NEVADA","MARRS, TRACE","","702","4573636","3","40 N MOJAVE RD","LAS VEGAS NV","891010000","","20071223","C","OFFICE SUPPLIERS INC THE","PRES 100%","","OFFICE SUPPLIES","4532","","","","","GENERAL SALES","ACTIVE","40 N MOJAVE RD","89101","G50 12702 51621"
"40","N","MOJAVE","RD","","OFFICE FURNITURE USA","MARRS, TRACE","","702","4576387","3","40 N MOJAVE RD","LAS VEGAS NV","891010000","X","20121106","C","MARRCOR INC","PRES 100%","","OFFICE EQUIPT RENTAL","5322","","","","","RENTAL & LEASING (IWS)","TO BE DROPPED","40 N MOJAVE RD","89101","R50923684 87942"
"40","N","MOJAVE","RD","","SCRATCH AND DENT DEPOT LLC","MARRS, TRACE","","0","3677283","3","40 N MOJAVE RD","LAS VEGAS NV","891010000","","0","C","SCRATCH AND DENT DEPOT LLC","PRES 100%","","USED FURNITURE SALES","453310","","","","","2ND HAND DEALER CLASS II","ACTIVE","40 N MOJAVE RD","89101","S25  1504148454"
"41","","30TH","ST","","IMPORTS AUTO BODY","GUDIEL, EDGAR","","702","4919206","3","41 N 30TH ST","LAS VEGAS NV","891010000","C","20130228","S","","","","MAJOR AUTO REPAIR","811111","","","","","MAJOR AUTOMOTIVE GARAGE","IN COLLECTIONS","41 30TH ST","89101","A60  1986155977"
"41","N","30TH","ST","","C & R MOBILE INC","REYES, AILEEN A","REYES, SANIELITO M","0","8074043","0","5911 HONEYGROVE AV","LAS VEGAS NV","891100000","O","20100803","C","C & R MOBILE INC","PRES/TR 50","VP SEC 50%","MBL MINOR VHCL RPR","811118","","","","","MINOR AUTOMOTIVE SVC","OUT OF BUSINESS","41 N 30TH ST","89110","A55  1286123143"
"76","","SPECTRUM","BL","","SILVER STAR PLUMBING INC","CONAWAY, TIM","CONAWAY, QUINANN","702","4323965","3","480 MIRROR CT 110","HENDERSON NV","890110000","O","20121101","C","SILVER STAR PLUMBING INC","PRES 75","SEC/TRE 25","CONTRACTOR","23000","P","","","","CONTRACTOR IN CLV","OUT OF BUSINESS","76 SPECTRUM BL","89011","C11 5583B 63049"
"76","","SPECTRUM","BL","","QUALITY COMMUNICATIONS","HUBER, ROBERT J","WELLS, BRADY E","702","4325565","3","76 SPECTRUM BL","LAS VEGAS NV","891010000","","20121101","C","QUALITY COMMUNICATIONS INC","PRES 51%","VP 49%","CONTRACTOR","236","P","S","S","S","CONTRACTOR (MJBL)","ACTIVE","76 SPECTRUM BL","89101","C25 32185113649"
"76","","TEAHOUSE","ST","","CALAPP CONSULTING INC","CALAPP, BRETT","CALAPP, ADRIENNE","310","3808090","0","10300 W CHARLESTON BL 13 72","LAS VEGAS NV","891350000","O","20120227","C","CALAPP CONSULTING INC","PRES","DIR","TECHNOLOGY CONSULTIN","541613","","","","","MGMT/MKT SVC","OUT OF BUSINESS","76 TEAHOUSE ST","89135","M18 4675C145641"
"77","","COUNTRY CLUB","DR","P","BOWER MANAGEMENT & STAFFING","BOWER, RICHARD","BOWER, SUSAN","760","2002865","0","77 622 COUNTRY CLUB DR P","PALM DESERT CA","922110000","O","20110208","C","BOWER MANAGEMENT & STAFFING","PRESIDENT","SECRETARY","EVENT MANAGEMENT","541613","","","","","MGMT/MKT SVC","OUT OF BUSINESS","77 COUNTRY CLUB DR","92211","M18 4246A138404"
"77","","SUZY","CT","","LEO SOLIS LAWN SERVICE","SOLIS, LEOBARDO","","702","3853618","3","77 SUZY CT","LAS VEGAS NV","891104432","O","20120514","S","","OWNER/100%","","LAWN MAINTENANCE","561730","","","","","LAWN/LANDSCAPE MAINT","OUT OF BUSINESS","77 SUZY CT","89110","L33   78F 83001"
"80","","CORPORATE PARK","DR","","DIAMOND CONCRETE CUTTING LLC","RUETTEN, THOMAS","","702","5672700","0","80 CORPORATE PARK DR","HENDERSON NV","890740000","O","20120816","C","DIAMOND CONCRETE CUTTING LLC","M/MEM","","CONTRACTOR","236","P","","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","80 CORPORATE PARK DR","89074","C25 10295 67905"
"80","","CORPORATE PARK","DR","","DIAMOND CONCRETE CUTTING LLC","","","702","5672700","0","80 CORPORATE PARK DR","HENDERSON NV","890740000","","20131031","","","","","CONTRACTOR","0","S","P","S","S","CONTRACTOR (MJBL)","ACTIVE","80 CORPORATE PARK DR","89074","C25999995999999"
"80","","CORPORATE PARK","DR","","KLEIN CABINETS LLC","","","702","2699158","0","80 CORPORATE PARK DR","HENDERSON NV","890740000","O","20121031","","","","","CONTRACTOR","0","S","P","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","80 CORPORATE PARK DR","89074","C25999995999999"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","LARSON, BRIAN","BOYD, WILLIAM S","0","3851222","5","P O BOX 630","LAS VEGAS NV","891250000","","0","C","CALIFORNIA HOTEL & CASINO A NV","SVP/SECY","DIR","GIFT SHOP","45322","","","","","GENERAL SALES","ACTIVE","12 E OGDEN AV","89125","G50 40103   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","LARSON, BRIAN","BOYD, WILLIAM S","0","3851222","5","P O BOX 630","LAS VEGAS NV","891250000","","0","C","CALIFORNIA HOTEL & CASINO A NV","SVP/SECY","DIR","","445310","","","","","PACKAGE","ACTIVE","12 E OGDEN AV","89125","L15  1404   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","P O BOX 630","LAS VEGAS NV","891250630","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","","812930","","","","","PARKING LOT","ACTIVE","12 E OGDEN AV","89125","P02 10075   457"
"12","E","OGDEN","AV","","CALIFORNIA HOTEL & CASINO","BOYD, WILLIAM S","LARSON, BRIAN ARTHUR","0","3851222","5","P O BOX 630","LAS VEGAS NV","891250630","","0","C","CALIFORNIA HOTEL & CASINO A NV","DIR/PRES","SVPSEC/GC","PARKING GARAGE","812930","","","","","PARKING LOT","ACTIVE","12 E OGDEN AV","89125","P02 10085   457"
"12","E","OGDEN","AV","","ALOHA SPECIALTIES RESTAURANT","YAMAGATA, LARRY","YAMAGATA, EVELYN","0","3820338","5","1389 COMMANCHE DR","LAS VEGAS NV","891690000","","0","C","ALOHA SPECIALTIES RESTAURANT","PRES","TR","RESTAURANT","722511","","","","","RESTAURANT GT 45","ACTIVE","12 E OGDEN AV","89169","R09  1906 23516"
"13","N","NELLIS","BL","","TERRIBLES 147","HERBST, JERRY","HERBST, MARYANNA","0","7986400","3","P O BOX 93417","LAS VEGAS NV","891930000","","0","C","NEVADA CAR WASH PROPERTIES LLC","D/P 100%","SEC/TREAS","CAR WASH","811192","","","","","CAR WASH","ACTIVE","13 N NELLIS BL","89193","C02   74I   430"
"14","","MEGAN","DR","","B K SOLUTIONS LLC","KING, BRIAN","","0","4325800","0","14 MEGAN DR","HENDERSON NV","890740000","O","20120703","C","B K SOLUTIONS LLC","MNG MBR 10","","CONTRACTOR","236","P","","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","14 MEGAN DR","89074","C25 35245151497"
"14","","MEGAN","DR","","B K SOLUTIONS LLC","","","702","4325800","0","C/O BRIAN KING 14 MEGAN DR","HENDERSON NV","890740000","E","20130430","","","","","CONTRACTOR","0","S","P","","S","CONTRACTOR (MJBL)","EXPIRED","14 MEGAN DR","89074","C25999995999999"
"23","N","MOJAVE","RD","B","GOLD DOCTOR","KALBACH, KENNETH","","702","3669290","3","23 N MOJAVE RD B","LAS VEGAS NV","891010000","O","20110113","S","","OWNER","","JEWELRY REPAIR","44831","","","","","GENERAL SALES","OUT OF BUSINESS","23 N MOJAVE RD","89101","G50 50084141444"
"23","N","MOJAVE","RD","A","EQUAL RIGHTS DIVORCED FATHERS","CASAL, E DEL","","0","3876266","3","P O BOX 1494","LAS VEGAS NV","891010000","","0","A","EQUAL RIGHTS DIVORCED FATHERS","VDIR","","CONSULTNG-DVRCD DADS","541613","","","","","MGMT/MKT SVC","ACTIVE","23 N MOJAVE RD","89101","M18 2545L108297"
"23","N","MOJAVE","RD","B","COUNTRY KITCHEN","KALBACH, KENNETH","","702","2869944","3","23 N MOJAVE RD B","LAS VEGAS NV","891010000","O","20120614","S","","OWNER 100%","","RESTAURANT","722511","","","","","RESTAURANT GT 45","OUT OF BUSINESS","23 N MOJAVE RD","89101","R09 15274 18001"
"23","N","MOJAVE","RD","D","ADOBE'S","ALVARADO, SECID JAQUELINE","","702","6420822","3","23 N MOJAVE RD D","LAS VEGAS NV","891010000","","0","S","","OWNER 100%","","RESTAURANT","722511","","","","","RESTAURANT GT 45","ACTIVE","23 N MOJAVE RD","89101","R09 17031163436"
